FUND CODE,FUND NAME,SUBFUND CCY,NAV DATE,ACC NUMBER,INTERNAL NUMBER,ISIN CODE,INSTRUMENT NAME,CURRENCY,QUANTITY,MARKET VALUE IN FD CCY,MARKET VALUE IN SEC CCY,TNA,% NAV,%PORTFOLIO,ID BLOOMBERG,NEXT COUPON DATE,VALUATION PRICE,MARKET PRICE,LAST COUPON DATE,ACCRUED INT FD CCY,ACCRUED INT.,NUMBER OF ACCRUED DAYS,INVESTMENT TYPE,GEOGRAPHICAL SECTOR,ECONOMIC SECTOR CODE,ECONOMIC SECTOR LABEL
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160418,268101  00,,,Directors Fees,EUR,0.00,3982.43,3982.43,25278645.80,             0.02,0.015754,,99991231,100.000000,0.015754127,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160418,268120  00,,,Audit Fees,EUR,0.00,-2382.51,-2382.51,25278645.80,            -0.01,-0.009425,,99991231,100.000000,-0.009424991,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160418,268121  00,,,Audit Fees,EUR,0.00,-8000.00,-8000.00,25278645.80,            -0.03,-0.031647,,99991231,100.000000,-0.031647265,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160418,144120  00,,,C.B. Call Deposits RBC IS Bank Luxbg,EUR,0.00,1288127.06,1288127.06,25278645.80,             5.10,5.095712,,99991231,100.000000,5.095712287,99991231,             0.00,0.00,,,,,450 CASH
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160418,152001  00,,,Int.Rec.Bank Accounts,EUR,0.00,-109.18,-109.18,25278645.80,            -0.00,-0.000432,,99991231,100.000000,-0.000431906,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160418,157062  00,,,Taxe d Abonnement  Belge D,EUR,0.00,-1188.43,-1188.43,25278645.80,            -0.00,-0.004701,,99991231,100.000000,-0.004701320,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160418,264130  00,,,Administrative Agency Fee,EUR,0.00,-239.07,-239.07,25278645.80,            -0.00,-0.000946,,99991231,100.000000,-0.000945739,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160418,267539  00,,,Taxe d abonnement Belge DE,EUR,0.00,23004.58,23004.58,25278645.80,             0.09,0.091004,,99991231,100.000000,0.091004005,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,268146  00,,,Formation Expenses,EUR,0.00,16744.92,16744.92,25274120.17,             0.07,0.066253,,99991231,100.000000,0.066253226,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,268204  00,,,Marketing Expenses,EUR,0.00,-1145.73,-1145.73,25274120.17,            -0.00,-0.004533,,99991231,100.000000,-0.004533214,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,264529  00,,,Financial Statements,EUR,0.00,-213.16,-213.16,25274120.17,            -0.00,-0.000843,,99991231,100.000000,-0.000843392,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,264874  00,,,Risk Management Fee,EUR,0.00,-125.39,-125.39,25274120.17,            -0.00,-0.000496,,99991231,100.000000,-0.000496120,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,120145  00,,,Amort. Formation expenses,EUR,0.00,-1478.65,-1478.65,25274120.17,            -0.01,-0.005850,,99991231,100.000000,-0.005850451,99991231,             0.00,0.00,,,,,650 PREPAID EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,264136  00,,,Transfer Agency Fee,EUR,0.00,-555.00,-555.00,25274120.17,            -0.00,-0.002196,,99991231,100.000000,-0.002195922,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,264156  00,,,Domiciliary Agency Fee,EUR,0.00,-1056.02,-1056.02,25274120.17,            -0.00,-0.004178,,99991231,100.000000,-0.004178266,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,264121  00,,,Custodian Fee,EUR,0.00,-1989.08,-1989.08,25274120.17,            -0.01,-0.007870,,99991231,100.000000,-0.007870027,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,267100  00,,,Subscription tax,EUR,0.00,-105.31,-105.31,25274120.17,            -0.00,-0.000417,,99991231,100.000000,-0.000416671,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,267101  00,,,Subscription tax,EUR,0.00,-611.79,-611.79,25274120.17,            -0.00,-0.002421,,99991231,100.000000,-0.002420618,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,264120  00,,,Custodian Fee,EUR,0.00,-327.88,-327.88,25274120.17,            -0.00,-0.001297,,99991231,100.000000,-0.001297295,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,264155  00,,,Domiciliary Agency Fee,EUR,0.00,-164.98,-164.98,25274120.17,            -0.00,-0.000653,,99991231,100.000000,-0.000652763,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,264293  00,,,Managment Fee I,EUR,0.00,-2014.88,-2014.88,25274120.17,            -0.01,-0.007972,,99991231,100.000000,-0.007972107,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,264135  00,,,Transfer Agency Fee,EUR,0.00,-116.83,-116.83,25274120.17,            -0.00,-0.000462,,99991231,100.000000,-0.000462252,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,264528  00,,,Financial Statements,EUR,0.00,-968.04,-968.04,25274120.17,            -0.00,-0.003830,,99991231,100.000000,-0.003830163,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,268203  00,,,Marketing Expenses,EUR,0.00,-100.77,-100.77,25274120.17,            -0.00,-0.000399,,99991231,100.000000,-0.000398708,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,268100  00,,,Directors Fees,EUR,0.00,-465.77,-465.77,25274120.17,            -0.00,-0.001843,,99991231,100.000000,-0.001842873,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,268101  00,,,Directors Fees,EUR,0.00,3982.43,3982.43,25274120.17,             0.02,0.015757,,99991231,100.000000,0.015756948,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,268120  00,,,Audit Fees,EUR,0.00,-2316.94,-2316.94,25274120.17,            -0.01,-0.009167,,99991231,100.000000,-0.009167243,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,268121  00,,,Audit Fees,EUR,0.00,-8000.00,-8000.00,25274120.17,            -0.03,-0.031653,,99991231,100.000000,-0.031652932,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,144120  00,,,C.B. Call Deposits RBC IS Bank Luxbg,EUR,0.00,488127.06,488127.06,25274120.17,             1.93,1.931332,,99991231,100.000000,1.931331563,99991231,             0.00,0.00,,,,,450 CASH
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,152001  00,,,Int.Rec.Bank Accounts,EUR,0.00,-94.87,-94.87,25274120.17,            -0.00,-0.000375,,99991231,100.000000,-0.000375364,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,155000  00,,,Receivable on Subscriptions,EUR,0.00,800000.00,800000.00,25274120.17,             3.17,3.165293,,99991231,100.000000,3.165293172,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,157062  00,,,Taxe d Abonnement  Belge D,EUR,0.00,-933.77,-933.77,25274120.17,            -0.00,-0.003695,,99991231,100.000000,-0.003694570,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160415,267539  00,,,Taxe d abonnement Belge DE,EUR,0.00,23004.58,23004.58,25274120.17,             0.09,0.091020,,99991231,100.000000,0.091020300,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,120145  00,,,Amort. Formation expenses,EUR,0.00,-344.02,-344.02,5865657.50,            -0.01,-0.005865,,99991231,100.000000,-0.005864986,99991231,             0.00,0.00,,,,,650 PREPAID EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,268146  00,,,Formation Expenses,EUR,0.00,2689.60,2689.60,5865657.50,             0.05,0.045853,,99991231,100.000000,0.045853342,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,268204  00,,,Marketing Expenses,EUR,0.00,-171.07,-171.07,5865657.50,            -0.00,-0.002916,,99991231,100.000000,-0.002916468,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,264529  00,,,Financial Statements,EUR,0.00,-35.01,-35.01,5865657.50,            -0.00,-0.000597,,99991231,100.000000,-0.000596864,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,264874  00,,,Risk Management Fee,EUR,0.00,-15.10,-15.10,5865657.50,            -0.00,-0.000257,,99991231,100.000000,-0.000257431,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,264136  00,,,Transfer Agency Fee,EUR,0.00,-1014.81,-1014.81,5865657.50,            -0.02,-0.017301,,99991231,100.000000,-0.017300874,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,264156  00,,,Domiciliary Agency Fee,EUR,0.00,-364.74,-364.74,5865657.50,            -0.01,-0.006218,,99991231,100.000000,-0.006218229,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,264121  00,,,Custodian Fee,EUR,0.00,-1989.08,-1989.08,5865657.50,            -0.03,-0.033911,,99991231,100.000000,-0.033910606,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,267100  00,,,Subscription tax,EUR,0.00,-29.32,-29.32,5865657.50,            -0.00,-0.000500,,99991231,100.000000,-0.000499859,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,267101  00,,,Subscription tax,EUR,0.00,-176.05,-176.05,5865657.50,            -0.00,-0.003001,,99991231,100.000000,-0.003001369,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,264120  00,,,Custodian Fee,EUR,0.00,-327.88,-327.88,5865657.50,            -0.01,-0.005590,,99991231,100.000000,-0.005589825,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,264155  00,,,Domiciliary Agency Fee,EUR,0.00,-70.15,-70.15,5865657.50,            -0.00,-0.001196,,99991231,100.000000,-0.001195944,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,264293  00,,,Managment Fee I,EUR,0.00,-1799.28,-1799.28,5865657.50,            -0.03,-0.030675,,99991231,100.000000,-0.030674822,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,264678  00,,,Management Fee R,EUR,0.00,-186.27,-186.27,5865657.50,            -0.00,-0.003176,,99991231,100.000000,-0.003175603,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,264135  00,,,Transfer Agency Fee,EUR,0.00,-192.60,-192.60,5865657.50,            -0.00,-0.003284,,99991231,100.000000,-0.003283519,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,264528  00,,,Financial Statements,EUR,0.00,-892.18,-892.18,5865657.50,            -0.02,-0.015210,,99991231,100.000000,-0.015210230,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,268203  00,,,Marketing Expenses,EUR,0.00,-23.67,-23.67,5865657.50,            -0.00,-0.000404,,99991231,100.000000,-0.000403535,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,268100  00,,,Directors Fees,EUR,0.00,-72.65,-72.65,5865657.50,            -0.00,-0.001239,,99991231,100.000000,-0.001238565,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,268101  00,,,Directors Fees,EUR,0.00,512.90,512.90,5865657.50,             0.01,0.008744,,99991231,100.000000,0.008744118,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,268120  00,,,Audit Fees,EUR,0.00,-2316.94,-2316.94,5865657.50,            -0.04,-0.039500,,99991231,100.000000,-0.039500090,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,268121  00,,,Audit Fees,EUR,0.00,-8000.00,-8000.00,5865657.50,            -0.14,-0.136387,,99991231,100.000000,-0.136387097,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,NOK,20160415,151200  00,,,Income on Shares Port.,EUR,0.00,2917.75,27177.50,5865657.50,             0.05,0.049743,,99991231,100.000000,0.049742932,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,144120  00,,,C.B. Call Deposits RBC IS Bank Luxbg,EUR,0.00,133377.94,133377.94,5865657.50,             2.27,2.273879,,99991231,100.000000,2.273878760,99991231,             0.00,0.00,,,,,450 CASH
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,151200  00,,,Income on Shares Port.,EUR,0.00,1017.87,1017.87,5865657.50,             0.02,0.017353,,99991231,100.000000,0.017353042,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,GBP,20160415,151200  00,,,Income on Shares Port.,EUR,0.00,3047.91,2428.76,5865657.50,             0.05,0.051962,,99991231,100.000000,0.051961950,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,SEK,20160415,151200  00,,,Income on Shares Port.,EUR,0.00,10578.07,97163.90,5865657.50,             0.18,0.180339,,99991231,100.000000,0.180339033,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,152001  00,,,Int.Rec.Bank Accounts,EUR,0.00,-27.13,-27.13,5865657.50,            -0.00,-0.000463,,99991231,100.000000,-0.000462523,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,DKK,20160415,157000  00,,,Recoverable Fees and Taxes,EUR,0.00,372.54,2772.00,5865657.50,             0.01,0.006351,,99991231,100.000000,0.006351206,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160415,157000  00,,,Recoverable Fees and Taxes,EUR,0.00,1941.21,1941.21,5865657.50,             0.03,0.033094,,99991231,100.000000,0.033094500,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160414,268146  00,,,Formation Expenses,EUR,0.00,16744.92,16744.92,25274439.13,             0.07,0.066252,,99991231,100.000000,0.066252390,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160414,268204  00,,,Marketing Expenses,EUR,0.00,-1145.73,-1145.73,25274439.13,            -0.00,-0.004533,,99991231,100.000000,-0.004533157,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160414,264292  00,,,Managment Fee I,EUR,0.00,-4197.23,-4197.23,25274439.13,            -0.02,-0.016607,,99991231,100.000000,-0.016606620,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,268146  00,,,Formation Expenses,EUR,0.00,2689.60,2689.60,5880065.30,             0.05,0.045741,,99991231,100.000000,0.045740989,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,268204  00,,,Marketing Expenses,EUR,0.00,-171.07,-171.07,5880065.30,            -0.00,-0.002909,,99991231,100.000000,-0.002909321,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,264874  00,,,Risk Management Fee,EUR,0.00,-15.10,-15.10,5880065.30,            -0.00,-0.000257,,99991231,100.000000,-0.000256800,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,264292  00,,,Managment Fee I,EUR,0.00,-2738.86,-2738.86,5880065.30,            -0.05,-0.046579,,99991231,100.000000,-0.046578734,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,264679  00,,,Management Fee R,EUR,0.00,-385.51,-385.51,5880065.30,            -0.01,-0.006556,,99991231,100.000000,-0.006556220,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,264529  00,,,Financial Statements,EUR,0.00,-35.01,-35.01,5880065.30,            -0.00,-0.000595,,99991231,100.000000,-0.000595402,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,264136  00,,,Transfer Agency Fee,EUR,0.00,-1014.81,-1014.81,5880065.30,            -0.02,-0.017258,,99991231,100.000000,-0.017258482,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,264156  00,,,Domiciliary Agency Fee,EUR,0.00,-364.74,-364.74,5880065.30,            -0.01,-0.006203,,99991231,100.000000,-0.006202992,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,264121  00,,,Custodian Fee,EUR,0.00,-1989.08,-1989.08,5880065.30,            -0.03,-0.033828,,99991231,100.000000,-0.033827515,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,267100  00,,,Subscription tax,EUR,0.00,-27.24,-27.24,5880065.30,            -0.00,-0.000463,,99991231,100.000000,-0.000463260,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,267101  00,,,Subscription tax,EUR,0.00,-176.05,-176.05,5880065.30,            -0.00,-0.002994,,99991231,100.000000,-0.002994014,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,264120  00,,,Custodian Fee,EUR,0.00,-306.02,-306.02,5880065.30,            -0.01,-0.005204,,99991231,100.000000,-0.005204364,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,264155  00,,,Domiciliary Agency Fee,EUR,0.00,-65.48,-65.48,5880065.30,            -0.00,-0.001114,,99991231,100.000000,-0.001113593,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,264293  00,,,Managment Fee I,EUR,0.00,-1677.08,-1677.08,5880065.30,            -0.03,-0.028521,,99991231,100.000000,-0.028521452,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,264678  00,,,Management Fee R,EUR,0.00,-173.62,-173.62,5880065.30,            -0.00,-0.002953,,99991231,100.000000,-0.002952688,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,264135  00,,,Transfer Agency Fee,EUR,0.00,-179.76,-179.76,5880065.30,            -0.00,-0.003057,,99991231,100.000000,-0.003057109,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,264528  00,,,Financial Statements,EUR,0.00,-882.44,-882.44,5880065.30,            -0.02,-0.015007,,99991231,100.000000,-0.015007316,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,268203  00,,,Marketing Expenses,EUR,0.00,-22.06,-22.06,5880065.30,            -0.00,-0.000375,,99991231,100.000000,-0.000375166,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,268100  00,,,Directors Fees,EUR,0.00,-71.68,-71.68,5880065.30,            -0.00,-0.001219,,99991231,100.000000,-0.001219034,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,268101  00,,,Directors Fees,EUR,0.00,512.90,512.90,5880065.30,             0.01,0.008723,,99991231,100.000000,0.008722692,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,268120  00,,,Audit Fees,EUR,0.00,-2295.08,-2295.08,5880065.30,            -0.04,-0.039032,,99991231,100.000000,-0.039031539,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,268121  00,,,Audit Fees,EUR,0.00,-8000.00,-8000.00,5880065.30,            -0.14,-0.136053,,99991231,100.000000,-0.136052911,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,GBP,20160414,151200  00,,,Income on Shares Port.,EUR,0.00,3049.48,2428.76,5880065.30,             0.05,0.051861,,99991231,100.000000,0.051861329,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,SEK,20160414,151200  00,,,Income on Shares Port.,EUR,0.00,10612.89,97163.90,5880065.30,             0.18,0.180489,,99991231,100.000000,0.180489322,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,152001  00,,,Int.Rec.Bank Accounts,EUR,0.00,-22.77,-22.77,5880065.30,            -0.00,-0.000387,,99991231,100.000000,-0.000387241,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,120145  00,,,Amort. Formation expenses,EUR,0.00,-346.82,-346.82,5880065.30,            -0.01,-0.005898,,99991231,100.000000,-0.005898234,99991231,             0.00,0.00,,,,,650 PREPAID EXP.
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,DKK,20160414,266500  00,,,Pay.on Currencies Sold,EUR,0.00,-2266.35,-16863.00,5880065.30,            -0.04,-0.038543,,99991231,100.000000,-0.038542939,99991231,             0.00,0.00,,,,,800 PAYABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,144120  00,,,C.B. Call Deposits RBC IS Bank Luxbg,EUR,0.00,134241.55,134241.55,5880065.30,             2.28,2.282994,,99991231,100.000000,2.282994204,99991231,             0.00,0.00,,,,,450 CASH
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,DKK,20160414,151200  00,,,Income on Shares Port.,EUR,0.00,2266.35,16863.00,5880065.30,             0.04,0.038543,,99991231,100.000000,0.038542939,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,156500  00,,,Rec. on Currencies purchased,EUR,0.00,2260.76,2260.76,5880065.30,             0.04,0.038448,,99991231,100.000000,0.038447872,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,DKK,20160414,157000  00,,,Recoverable Fees and Taxes,EUR,0.00,372.55,2772.00,5880065.30,             0.01,0.006336,,99991231,100.000000,0.006335814,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,20160414,157000  00,,,Recoverable Fees and Taxes,EUR,0.00,1941.21,1941.21,5880065.30,             0.03,0.033013,,99991231,100.000000,0.033013409,99991231,             0.00,0.00,,,,,600 RECEIVABLES
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160414,264529  00,,,Financial Statements,EUR,0.00,-213.16,-213.16,25274439.13,            -0.00,-0.000843,,99991231,100.000000,-0.000843382,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160414,264874  00,,,Risk Management Fee,EUR,0.00,-125.39,-125.39,25274439.13,            -0.00,-0.000496,,99991231,100.000000,-0.000496114,99991231,             0.00,0.00,,,,,850 ACCRUED EXP.
LU1736,SHELTER INVEST - SHORT TERM INCOME,EUR,20160414,120145  00,,,Amort. Formation expenses,EUR,0.00,-1450.16,-1450.16,25274439.13,            -0.01,-0.005738,,99991231,100.000000,-0.005737655,99991231,             0.00,0.00,,,,,650 PREPAID EXP.
